(written by ASE)

23652 atoms
1 atom types

0.0                     200  xlo xhi
0.0                      50  ylo yhi
0.0                      50  zlo zhi

Atoms # atomic

     1   1      4.0827767774999995      4.0827767774999995      1.3609255924999999
     2   1      4.0827767774999995      1.3609255924999999      4.0827767774999995
     3   1      1.3609255924999999      4.0827767774999995      4.0827767774999995
     4   1      1.3609255924999999      1.3609255924999999      1.3609255924999999
     5   1      4.0827767774999995      4.0827767774999995      6.8046279624999997
     6   1      4.0827767774999995      1.3609255924999999      9.5264791474999981
     7   1      1.3609255924999999      4.0827767774999995      9.5264791474999981
     8   1      2.7218511849999998      2.7218511849999998      5.4437023700000005
     9   1      1.3609255924999999      1.3609255924999999      6.8046279624999997
    10   1      4.0827767774999995      4.0827767774999995           12.2483303325
    11   1      4.0827767774999995      1.3609255924999999           14.9701815175
    12   1      1.3609255924999999      4.0827767774999995           14.9701815175
    13   1      2.7218511849999998      2.7218511849999998      10.887404740000001
    14   1      1.3609255924999999      1.3609255924999999           12.2483303325
    15   1      4.0827767774999995      4.0827767774999995      17.692032702500001
    16   1      4.0827767774999995      1.3609255924999999      20.413883887499999
    17   1      1.3609255924999999      4.0827767774999995      20.413883887499999
    18   1      2.7218511849999998      2.7218511849999998      16.331107110000001
    19   1      1.3609255924999999      1.3609255924999999      17.692032702500001
    20   1      4.0827767774999995      4.0827767774999995      23.135735072500001
    21   1      4.0827767774999995      1.3609255924999999      25.857586257500003
    22   1      1.3609255924999999      4.0827767774999995      25.857586257500003
    23   1      2.7218511849999998      2.7218511849999998      21.774809480000002
    24   1      1.3609255924999999      1.3609255924999999      23.135735072500001
    25   1      4.0827767774999995      4.0827767774999995      28.579437442500002
    26   1      4.0827767774999995      1.3609255924999999      31.301288627499996
    27   1      1.3609255924999999      4.0827767774999995      31.301288627499996
    28   1      2.7218511849999998      2.7218511849999998      27.218511849999995
    29   1      1.3609255924999999      1.3609255924999999      28.579437442500002
    30   1      4.0827767774999995      4.0827767774999995      34.023139812500006
    31   1      4.0827767774999995      1.3609255924999999      36.744990997500004
    32   1      1.3609255924999999      4.0827767774999995      36.744990997500004
    33   1      2.7218511849999998      2.7218511849999998      32.662214220000003
    34   1      1.3609255924999999      1.3609255924999999      34.023139812500006
    35   1      4.0827767774999995      4.0827767774999995      39.466842182500002
    36   1      4.0827767774999995      1.3609255924999999      42.188693367500001
    37   1      1.3609255924999999      4.0827767774999995      42.188693367500001
    38   1      2.7218511849999998      2.7218511849999998      38.105916589999993
    39   1      1.3609255924999999      1.3609255924999999      39.466842182500002
    40   1      4.0827767774999995      4.0827767774999995      44.910544552500006
    41   1      4.0827767774999995      1.3609255924999999      47.632395737500005
    42   1      1.3609255924999999      4.0827767774999995      47.632395737500005
    43   1      2.7218511849999998      2.7218511849999998      43.549618960000004
    44   1      1.3609255924999999      1.3609255924999999      44.910544552500006
    45   1      2.7218511849999998      2.7218511849999998      48.993321330000001
    46   1      4.0827767774999995      9.5264791474999981      1.3609255924999999
    47   1      4.0827767774999995      6.8046279624999997      4.0827767774999995
    48   1      1.3609255924999999      9.5264791474999981      4.0827767774999995
    49   1      1.3609255924999999      6.8046279624999997      1.3609255924999999
    50   1      2.7218511849999998      5.4437023700000005      2.7218511849999998
    51   1      4.0827767774999995      9.5264791474999981      6.8046279624999997
    52   1      4.0827767774999995      6.8046279624999997      9.5264791474999981
    53   1      1.3609255924999999      9.5264791474999981      9.5264791474999981
    54   1      2.7218511849999998      8.1655535550000007      5.4437023700000005
    55   1      1.3609255924999999      6.8046279624999997      6.8046279624999997
    56   1      2.7218511849999998      5.4437023700000005      8.1655535550000007
    57   1      4.0827767774999995      9.5264791474999981           12.2483303325
    58   1      4.0827767774999995      6.8046279624999997           14.9701815175
    59   1      1.3609255924999999      9.5264791474999981           14.9701815175
    60   1      2.7218511849999998      8.1655535550000007      10.887404740000001
    61   1      1.3609255924999999      6.8046279624999997           12.2483303325
    62   1      2.7218511849999998      5.4437023700000005      13.609255924999999
    63   1      4.0827767774999995      9.5264791474999981      17.692032702500001
    64   1      4.0827767774999995      6.8046279624999997      20.413883887499999
    65   1      1.3609255924999999      9.5264791474999981      20.413883887499999
    66   1      2.7218511849999998      8.1655535550000007      16.331107110000001
    67   1      1.3609255924999999      6.8046279624999997      17.692032702500001
    68   1      2.7218511849999998      5.4437023700000005      19.052958294999996
    69   1      4.0827767774999995      9.5264791474999981      23.135735072500001
    70   1      4.0827767774999995      6.8046279624999997      25.857586257500003
    71   1      1.3609255924999999      9.5264791474999981      25.857586257500003
    72   1      2.7218511849999998      8.1655535550000007      21.774809480000002
    73   1      1.3609255924999999      6.8046279624999997      23.135735072500001
    74   1      2.7218511849999998      5.4437023700000005            24.496660665
    75   1      4.0827767774999995      9.5264791474999981      28.579437442500002
    76   1      4.0827767774999995      6.8046279624999997      31.301288627499996
    77   1      1.3609255924999999      9.5264791474999981      31.301288627499996
    78   1      2.7218511849999998      8.1655535550000007      27.218511849999995
    79   1      1.3609255924999999      6.8046279624999997      28.579437442500002
    80   1      2.7218511849999998      5.4437023700000005      29.940363034999994
    81   1      4.0827767774999995      9.5264791474999981      34.023139812500006
    82   1      4.0827767774999995      6.8046279624999997      36.744990997500004
    83   1      1.3609255924999999      9.5264791474999981      36.744990997500004
    84   1      2.7218511849999998      8.1655535550000007      32.662214220000003
    85   1      1.3609255924999999      6.8046279624999997      34.023139812500006
    86   1      2.7218511849999998      5.4437023700000005      35.384065405000001
    87   1      4.0827767774999995      9.5264791474999981      39.466842182500002
